COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
PORTUGAL,BALANCE,TOTGASO,NETDELIC,2022,1103.646
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,2022,661.125
SLOVENIA,BALANCE,TOTGASO,NETDELIC,2022,423.0
SPAIN,BALANCE,TOTGASO,NETDELIC,2022,5755.096
SWEDEN,BALANCE,TOTGASO,NETDELIC,2022,2157.023
SWITLAND,BALANCE,TOTGASO,NETDELIC,2022,2087.706
TURKEY,BALANCE,TOTGASO,NETDELIC,2022,2199.258
UK,BALANCE,TOTGASO,NETDELIC,2022,11882.0
USA,BALANCE,TOTGASO,NETDELIC,2022,379378.851
AUSTRALI,BALANCE,TOTGASO,NETDELIC,3Q2023,2946.64
AUSTRIA,BALANCE,TOTGASO,NETDELIC,3Q2023,473.606
BELGIUM,BALANCE,TOTGASO,NETDELIC,3Q2023,530.2
CANADA,BALANCE,TOTGASO,NETDELIC,3Q2023,8396.436
CHILE,BALANCE,TOTGASO,NETDELIC,3Q2023,1059.982
CZECH,BALANCE,TOTGASO,NETDELIC,3Q2023,455.0
DENMARK,BALANCE,TOTGASO,NETDELIC,3Q2023,338.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,3Q2023,58.0
FINLAND,BALANCE,TOTGASO,NETDELIC,3Q2023,350.0
FRANCE,BALANCE,TOTGASO,NETDELIC,3Q2023,2711.0
GERMANY,BALANCE,TOTGASO,NETDELIC,3Q2023,4188.7029999999995
GREECE,BALANCE,TOTGASO,NETDELIC,3Q2023,623.109
HUNGARY,BALANCE,TOTGASO,NETDELIC,3Q2023,391.0
ICELAND,BALANCE,TOTGASO,NETDELIC,3Q2023,38.199
IRELAND,BALANCE,TOTGASO,NETDELIC,3Q2023,188.671
ISRAEL,BALANCE,TOTGASO,NETDELIC,3Q2023,917.0
ITALY,BALANCE,TOTGASO,NETDELIC,3Q2023,2211.323
JAPAN,BALANCE,TOTGASO,NETDELIC,3Q2023,7549.836
KOREA,BALANCE,TOTGASO,NETDELIC,3Q2023,2374.85
LATVIA,BALANCE,TOTGASO,NETDELIC,3Q2023,44.928
LITHUANIA,BALANCE,TOTGASO,NETDELIC,3Q2023,84.9
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,3Q2023,104.319
MEXICO,BALANCE,TOTGASO,NETDELIC,3Q2023,6982.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,3Q2023,969.0949999999999
NORWAY,BALANCE,TOTGASO,NETDELIC,3Q2023,186.08
NZ,BALANCE,TOTGASO,NETDELIC,3Q2023,501.0
POLAND,BALANCE,TOTGASO,NETDELIC,3Q2023,1480.823
PORTUGAL,BALANCE,TOTGASO,NETDELIC,3Q2023,331.288
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,3Q2023,178.687
SLOVENIA,BALANCE,TOTGASO,NETDELIC,3Q2023,119.0
SPAIN,BALANCE,TOTGASO,NETDELIC,3Q2023,1707.665
SWEDEN,BALANCE,TOTGASO,NETDELIC,3Q2023,597.496
SWITLAND,BALANCE,TOTGASO,NETDELIC,3Q2023,555.002
TURKEY,BALANCE,TOTGASO,NETDELIC,3Q2023,993.875
UK,BALANCE,TOTGASO,NETDELIC,3Q2023,3168.0
USA,BALANCE,TOTGASO,NETDELIC,3Q2023,98330.499
AUSTRALI,BALANCE,TOTGASO,NETDELIC,NOV2022,1014.655
AUSTRIA,BALANCE,TOTGASO,NETDELIC,NOV2022,114.914
BELGIUM,BALANCE,TOTGASO,NETDELIC,NOV2022,175.1
CANADA,BALANCE,TOTGASO,NETDELIC,NOV2022,2627.9300000000003
CHILE,BALANCE,TOTGASO,NETDELIC,NOV2022,345.35
CZECH,BALANCE,TOTGASO,NETDELIC,NOV2022,135.0
DENMARK,BALANCE,TOTGASO,NETDELIC,NOV2022,110.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,NOV2022,16.0
FINLAND,BALANCE,TOTGASO,NETDELIC,NOV2022,99.0
FRANCE,BALANCE,TOTGASO,NETDELIC,NOV2022,769.0
GERMANY,BALANCE,TOTGASO,NETDELIC,NOV2022,1312.214
GREECE,BALANCE,TOTGASO,NETDELIC,NOV2022,157.16400000000002
HUNGARY,BALANCE,TOTGASO,NETDELIC,NOV2022,105.0
ICELAND,BALANCE,TOTGASO,NETDELIC,NOV2022,7.986
IRELAND,BALANCE,TOTGASO,NETDELIC,NOV2022,58.858
ISRAEL,BALANCE,TOTGASO,NETDELIC,NOV2022,290.0
ITALY,BALANCE,TOTGASO,NETDELIC,NOV2022,652.329
JAPAN,BALANCE,TOTGASO,NETDELIC,NOV2022,2270.007
KOREA,BALANCE,TOTGASO,NETDELIC,NOV2022,647.331
LATVIA,BALANCE,TOTGASO,NETDELIC,NOV2022,10.658
LITHUANIA,BALANCE,TOTGASO,NETDELIC,NOV2022,21.8
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,NOV2022,26.451
MEXICO,BALANCE,TOTGASO,NETDELIC,NOV2022,2308.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,NOV2022,361.41700000000003
NORWAY,BALANCE,TOTGASO,NETDELIC,NOV2022,51.188
NZ,BALANCE,TOTGASO,NETDELIC,NOV2022,209.0
POLAND,BALANCE,TOTGASO,NETDELIC,NOV2022,430.15000000000003
PORTUGAL,BALANCE,TOTGASO,NETDELIC,NOV2022,96.607
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,NOV2022,48.435
SLOVENIA,BALANCE,TOTGASO,NETDELIC,NOV2022,32.0
SPAIN,BALANCE,TOTGASO,NETDELIC,NOV2022,454.754
SWEDEN,BALANCE,TOTGASO,NETDELIC,NOV2022,172.497
SWITLAND,BALANCE,TOTGASO,NETDELIC,NOV2022,174.817
TURKEY,BALANCE,TOTGASO,NETDELIC,NOV2022,125.36099999999999
UK,BALANCE,TOTGASO,NETDELIC,NOV2022,1025.0
USA,BALANCE,TOTGASO,NETDELIC,NOV2022,31913.691
AUSTRALI,BALANCE,TOTGASO,NETDELIC,NOV2023,1018.235
AUSTRIA,BALANCE,TOTGASO,NETDELIC,NOV2023,123.29
BELGIUM,BALANCE,TOTGASO,NETDELIC,NOV2023,190.0
CANADA,BALANCE,TOTGASO,NETDELIC,NOV2023,2683.903
CHILE,BALANCE,TOTGASO,NETDELIC,NOV2023,328.457
CZECH,BALANCE,TOTGASO,NETDELIC,NOV2023,133.0
DENMARK,BALANCE,TOTGASO,NETDELIC,NOV2023,110.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,NOV2023,16.0
FINLAND,BALANCE,TOTGASO,NETDELIC,NOV2023,97.0
FRANCE,BALANCE,TOTGASO,NETDELIC,NOV2023,788.0
GERMANY,BALANCE,TOTGASO,NETDELIC,NOV2023,953.2710000000001
GREECE,BALANCE,TOTGASO,NETDELIC,NOV2023,162.081
HUNGARY,BALANCE,TOTGASO,NETDELIC,NOV2023,132.0
ICELAND,BALANCE,TOTGASO,NETDELIC,NOV2023,10.275
IRELAND,BALANCE,TOTGASO,NETDELIC,NOV2023,62.828
ISRAEL,BALANCE,TOTGASO,NETDELIC,NOV2023,252.0
ITALY,BALANCE,TOTGASO,NETDELIC,NOV2023,669.279
JAPAN,BALANCE,TOTGASO,NETDELIC,NOV2023,2182.033
KOREA,BALANCE,TOTGASO,NETDELIC,NOV2023,736.177
LATVIA,BALANCE,TOTGASO,NETDELIC,NOV2023,11.755
LITHUANIA,BALANCE,TOTGASO,NETDELIC,NOV2023,23.0
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,NOV2023,30.5
MEXICO,BALANCE,TOTGASO,NETDELIC,NOV2023,2297.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,NOV2023,348.055
NORWAY,BALANCE,TOTGASO,NETDELIC,NOV2023,48.393
NZ,BALANCE,TOTGASO,NETDELIC,NOV2023,184.0
POLAND,BALANCE,TOTGASO,NETDELIC,NOV2023,427.72400000000005
PORTUGAL,BALANCE,TOTGASO,NETDELIC,NOV2023,94.08999999999999
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,NOV2023,50.382
SLOVENIA,BALANCE,TOTGASO,NETDELIC,NOV2023,32.0
SPAIN,BALANCE,TOTGASO,NETDELIC,NOV2023,481.285
SWEDEN,BALANCE,TOTGASO,NETDELIC,NOV2023,178.339
SWITLAND,BALANCE,TOTGASO,NETDELIC,NOV2023,179.82
TURKEY,BALANCE,TOTGASO,NETDELIC,NOV2023,313.183
UK,BALANCE,TOTGASO,NETDELIC,NOV2023,1047.0
USA,BALANCE,TOTGASO,NETDELIC,NOV2023,31679.0
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Y2D2022,10822.997
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,1380.14
BELGIUM,BALANCE,TOTGASO,NETDELIC,Y2D2022,1958.9
CANADA,BALANCE,TOTGASO,NETDELIC,Y2D2022,28310.378
CHILE,BALANCE,TOTGASO,NETDELIC,Y2D2022,3737.681
CZECH,BALANCE,TOTGASO,NETDELIC,Y2D2022,1468.0
DENMARK,BALANCE,TOTGASO,NETDELIC,Y2D2022,1169.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,185.0
FINLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,1157.0
FRANCE,BALANCE,TOTGASO,NETDELIC,Y2D2022,8625.0
GERMANY,BALANCE,TOTGASO,NETDELIC,Y2D2022,14388.981000000002
GREECE,BALANCE,TOTGASO,NETDELIC,Y2D2022,1887.506
HUNGARY,BALANCE,TOTGASO,NETDELIC,Y2D2022,1396.0
ICELAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,103.94200000000001
IRELAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,628.533
ISRAEL,BALANCE,TOTGASO,NETDELIC,Y2D2022,3157.0
ITALY,BALANCE,TOTGASO,NETDELIC,Y2D2022,7259.429
JAPAN,BALANCE,TOTGASO,NETDELIC,Y2D2022,25673.665
KOREA,BALANCE,TOTGASO,NETDELIC,Y2D2022,7706.064
LATVIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,141.914
LITHUANIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,258.7
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,Y2D2022,314.759
MEXICO,BALANCE,TOTGASO,NETDELIC,Y2D2022,25652.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,3556.596
NORWAY,BALANCE,TOTGASO,NETDELIC,Y2D2022,630.3589999999999
NZ,BALANCE,TOTGASO,NETDELIC,Y2D2022,1983.0
POLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,4736.5
PORTUGAL,BALANCE,TOTGASO,NETDELIC,Y2D2022,1010.529
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,598.701
SLOVENIA,BALANCE,TOTGASO,NETDELIC,Y2D2022,390.0
SPAIN,BALANCE,TOTGASO,NETDELIC,Y2D2022,5229.633
SWEDEN,BALANCE,TOTGASO,NETDELIC,Y2D2022,1978.671
SWITLAND,BALANCE,TOTGASO,NETDELIC,Y2D2022,1911.207
TURKEY,BALANCE,TOTGASO,NETDELIC,Y2D2022,1993.899
UK,BALANCE,TOTGASO,NETDELIC,Y2D2022,10885.0
USA,BALANCE,TOTGASO,NETDELIC,Y2D2022,347579.851
AUSTRALI,BALANCE,TOTGASO,NETDELIC,Y2D2023,10928.567
AUSTRIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,1506.124
BELGIUM,BALANCE,TOTGASO,NETDELIC,Y2D2023,1950.2
CANADA,BALANCE,TOTGASO,NETDELIC,Y2D2023,29238.167
CHILE,BALANCE,TOTGASO,NETDELIC,Y2D2023,3778.013
CZECH,BALANCE,TOTGASO,NETDELIC,Y2D2023,1548.0
DENMARK,BALANCE,TOTGASO,NETDELIC,Y2D2023,1219.0
ESTONIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,188.0
FINLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,1177.0
FRANCE,BALANCE,TOTGASO,NETDELIC,Y2D2023,9158.0
GERMANY,BALANCE,TOTGASO,NETDELIC,Y2D2023,14490.347000000002
GREECE,BALANCE,TOTGASO,NETDELIC,Y2D2023,1967.659
HUNGARY,BALANCE,TOTGASO,NETDELIC,Y2D2023,1368.0
ICELAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,105.111
IRELAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,697.073
ISRAEL,BALANCE,TOTGASO,NETDELIC,Y2D2023,3131.0
ITALY,BALANCE,TOTGASO,NETDELIC,Y2D2023,7340.535000000001
JAPAN,BALANCE,TOTGASO,NETDELIC,Y2D2023,25359.631999999998
KOREA,BALANCE,TOTGASO,NETDELIC,Y2D2023,8092.226000000001
LATVIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,145.202
LITHUANIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,282.3
LUXEMBOU,BALANCE,TOTGASO,NETDELIC,Y2D2023,351.777
MEXICO,BALANCE,TOTGASO,NETDELIC,Y2D2023,24881.0
NETHLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,3857.57
NORWAY,BALANCE,TOTGASO,NETDELIC,Y2D2023,620.6
NZ,BALANCE,TOTGASO,NETDELIC,Y2D2023,1937.0
POLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,4978.816
PORTUGAL,BALANCE,TOTGASO,NETDELIC,Y2D2023,1088.79
SLOVAKIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,628.883
SLOVENIA,BALANCE,TOTGASO,NETDELIC,Y2D2023,412.0
SPAIN,BALANCE,TOTGASO,NETDELIC,Y2D2023,5564.081
SWEDEN,BALANCE,TOTGASO,NETDELIC,Y2D2023,2027.325
SWITLAND,BALANCE,TOTGASO,NETDELIC,Y2D2023,1983.503
TURKEY,BALANCE,TOTGASO,NETDELIC,Y2D2023,2874.934
UK,BALANCE,TOTGASO,NETDELIC,Y2D2023,11585.0
USA,BALANCE,TOTGASO,NETDELIC,Y2D2023,353548.244
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2021,2928.8849999999998
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2021,404.51599999999996
BELGIUM,BALANCE,TOTKERO,NETDELIC,2021,1489.4
CANADA,BALANCE,TOTKERO,NETDELIC,2021,3993.818
CHILE,BALANCE,TOTKERO,NETDELIC,2021,824.11
CZECH,BALANCE,TOTKERO,NETDELIC,2021,168.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2021,462.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2021,49.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2021,318.0
FRANCE,BALANCE,TOTKERO,NETDELIC,2021,4267.0
GERMANY,BALANCE,TOTKERO,NETDELIC,2021,6154.784
GREECE,BALANCE,TOTKERO,NETDELIC,2021,910.143
HUNGARY,BALANCE,TOTKERO,NETDELIC,2021,135.0
ICELAND,BALANCE,TOTKERO,NETDELIC,2021,76.792
IRELAND,BALANCE,TOTKERO,NETDELIC,2021,1312.324
ISRAEL,BALANCE,TOTKERO,NETDELIC,2021,745.0
ITALY,BALANCE,TOTKERO,NETDELIC,2021,2979.067
JAPAN,BALANCE,TOTKERO,NETDELIC,2021,17160.966
KOREA,BALANCE,TOTKERO,NETDELIC,2021,6675.778
LATVIA,BALANCE,TOTKERO,NETDELIC,2021,75.651
LITHUANIA,BALANCE,TOTKERO,NETDELIC,2021,69.0
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,2021,503.75
MEXICO,BALANCE,TOTKERO,NETDELIC,2021,2827.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,2021,2424.087
NORWAY,BALANCE,TOTKERO,NETDELIC,2021,330.326
NZ,BALANCE,TOTKERO,NETDELIC,2021,559.0
POLAND,BALANCE,TOTKERO,NETDELIC,2021,574.464
PORTUGAL,BALANCE,TOTKERO,NETDELIC,2021,807.545
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,2021,21.614
SLOVENIA,BALANCE,TOTKERO,NETDELIC,2021,12.0
SPAIN,BALANCE,TOTKERO,NETDELIC,2021,3357.302
SWEDEN,BALANCE,TOTKERO,NETDELIC,2021,364.778
SWITLAND,BALANCE,TOTKERO,NETDELIC,2021,786.994
TURKEY,BALANCE,TOTKERO,NETDELIC,2021,3507.406
UK,BALANCE,TOTKERO,NETDELIC,2021,8071.0
USA,BALANCE,TOTKERO,NETDELIC,2021,63327.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,2022,4950.512
AUSTRIA,BALANCE,TOTKERO,NETDELIC,2022,610.129
BELGIUM,BALANCE,TOTKERO,NETDELIC,2022,1710.1
CANADA,BALANCE,TOTKERO,NETDELIC,2022,6209.2519999999995
CHILE,BALANCE,TOTKERO,NETDELIC,2022,900.131
CZECH,BALANCE,TOTKERO,NETDELIC,2022,276.0
DENMARK,BALANCE,TOTKERO,NETDELIC,2022,765.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,2022,56.0
FINLAND,BALANCE,TOTKERO,NETDELIC,2022,593.0
FRANCE,BALANCE,TOTKERO,NETDELIC,2022,5700.0
GERMANY,BALANCE,TOTKERO,NETDELIC,2022,9093.137
GREECE,BALANCE,TOTKERO,NETDELIC,2022,1474.606
HUNGARY,BALANCE,TOTKERO,NETDELIC,2022,265.0
ICELAND,BALANCE,TOTKERO,NETDELIC,2022,244.37
IRELAND,BALANCE,TOTKERO,NETDELIC,2022,1710.854
ISRAEL,BALANCE,TOTKERO,NETDELIC,2022,1119.0
ITALY,BALANCE,TOTKERO,NETDELIC,2022,4119.525
JAPAN,BALANCE,TOTKERO,NETDELIC,2022,17763.75
KOREA,BALANCE,TOTKERO,NETDELIC,2022,7277.924
LATVIA,BALANCE,TOTKERO,NETDELIC,2022,137.968
LITHUANIA,BALANCE,TOTKERO,NETDELIC,2022,108.4
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,2022,553.951
MEXICO,BALANCE,TOTKERO,NETDELIC,2022,3995.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,2022,3146.141
NORWAY,BALANCE,TOTKERO,NETDELIC,2022,681.053
NZ,BALANCE,TOTKERO,NETDELIC,2022,843.0
POLAND,BALANCE,TOTKERO,NETDELIC,2022,978.428
PORTUGAL,BALANCE,TOTKERO,NETDELIC,2022,1494.792
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,2022,44.752
SLOVENIA,BALANCE,TOTKERO,NETDELIC,2022,19.0
SPAIN,BALANCE,TOTKERO,NETDELIC,2022,5871.01
SWEDEN,BALANCE,TOTKERO,NETDELIC,2022,712.1709999999999
SWITLAND,BALANCE,TOTKERO,NETDELIC,2022,1385.389
TURKEY,BALANCE,TOTKERO,NETDELIC,2022,4936.892
UK,BALANCE,TOTKERO,NETDELIC,2022,12539.0
USA,BALANCE,TOTKERO,NETDELIC,2022,71876.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,3Q2023,1722.0810000000001
AUSTRIA,BALANCE,TOTKERO,NETDELIC,3Q2023,233.959
BELGIUM,BALANCE,TOTKERO,NETDELIC,3Q2023,462.4
CANADA,BALANCE,TOTKERO,NETDELIC,3Q2023,2164.848
CHILE,BALANCE,TOTKERO,NETDELIC,3Q2023,254.401
CZECH,BALANCE,TOTKERO,NETDELIC,3Q2023,115.0
DENMARK,BALANCE,TOTKERO,NETDELIC,3Q2023,268.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,3Q2023,16.0
FINLAND,BALANCE,TOTKERO,NETDELIC,3Q2023,178.0
FRANCE,BALANCE,TOTKERO,NETDELIC,3Q2023,2043.0
GERMANY,BALANCE,TOTKERO,NETDELIC,3Q2023,2648.946
GREECE,BALANCE,TOTKERO,NETDELIC,3Q2023,673.397
HUNGARY,BALANCE,TOTKERO,NETDELIC,3Q2023,87.0
ICELAND,BALANCE,TOTKERO,NETDELIC,3Q2023,115.63499999999999
IRELAND,BALANCE,TOTKERO,NETDELIC,3Q2023,391.466
ISRAEL,BALANCE,TOTKERO,NETDELIC,3Q2023,343.0
ITALY,BALANCE,TOTKERO,NETDELIC,3Q2023,1475.384
JAPAN,BALANCE,TOTKERO,NETDELIC,3Q2023,3246.853
KOREA,BALANCE,TOTKERO,NETDELIC,3Q2023,1916.0700000000002
LATVIA,BALANCE,TOTKERO,NETDELIC,3Q2023,59.848
LITHUANIA,BALANCE,TOTKERO,NETDELIC,3Q2023,34.0
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,3Q2023,131.79
MEXICO,BALANCE,TOTKERO,NETDELIC,3Q2023,1023.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,3Q2023,933.4
NORWAY,BALANCE,TOTKERO,NETDELIC,3Q2023,247.30200000000002
NZ,BALANCE,TOTKERO,NETDELIC,3Q2023,313.0
POLAND,BALANCE,TOTKERO,NETDELIC,3Q2023,378.027
PORTUGAL,BALANCE,TOTKERO,NETDELIC,3Q2023,508.851
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,3Q2023,18.131999999999998
SLOVENIA,BALANCE,TOTKERO,NETDELIC,3Q2023,6.0
SPAIN,BALANCE,TOTKERO,NETDELIC,3Q2023,1922.2220000000002
SWEDEN,BALANCE,TOTKERO,NETDELIC,3Q2023,199.147
SWITLAND,BALANCE,TOTKERO,NETDELIC,3Q2023,449.91900000000004
TURKEY,BALANCE,TOTKERO,NETDELIC,3Q2023,1711.324
UK,BALANCE,TOTKERO,NETDELIC,3Q2023,3691.0
USA,BALANCE,TOTKERO,NETDELIC,3Q2023,20348.965
AUSTRALI,BALANCE,TOTKERO,NETDELIC,NOV2022,485.284
AUSTRIA,BALANCE,TOTKERO,NETDELIC,NOV2022,53.603
BELGIUM,BALANCE,TOTKERO,NETDELIC,NOV2022,138.89999999999998
CANADA,BALANCE,TOTKERO,NETDELIC,NOV2022,429.86300000000006
CHILE,BALANCE,TOTKERO,NETDELIC,NOV2022,92.85100000000001
CZECH,BALANCE,TOTKERO,NETDELIC,NOV2022,19.0
DENMARK,BALANCE,TOTKERO,NETDELIC,NOV2022,57.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,NOV2022,5.0
FINLAND,BALANCE,TOTKERO,NETDELIC,NOV2022,49.0
FRANCE,BALANCE,TOTKERO,NETDELIC,NOV2022,523.0
GERMANY,BALANCE,TOTKERO,NETDELIC,NOV2022,684.293
GREECE,BALANCE,TOTKERO,NETDELIC,NOV2022,59.452
HUNGARY,BALANCE,TOTKERO,NETDELIC,NOV2022,19.0
ICELAND,BALANCE,TOTKERO,NETDELIC,NOV2022,11.446000000000002
IRELAND,BALANCE,TOTKERO,NETDELIC,NOV2022,148.267
ISRAEL,BALANCE,TOTKERO,NETDELIC,NOV2022,101.0
ITALY,BALANCE,TOTKERO,NETDELIC,NOV2022,287.992
JAPAN,BALANCE,TOTKERO,NETDELIC,NOV2022,1542.894
KOREA,BALANCE,TOTKERO,NETDELIC,NOV2022,634.4870000000001
LATVIA,BALANCE,TOTKERO,NETDELIC,NOV2022,10.672
LITHUANIA,BALANCE,TOTKERO,NETDELIC,NOV2022,8.5
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,NOV2022,47.309
MEXICO,BALANCE,TOTKERO,NETDELIC,NOV2022,344.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,NOV2022,245.726
NORWAY,BALANCE,TOTKERO,NETDELIC,NOV2022,64.55300000000001
NZ,BALANCE,TOTKERO,NETDELIC,NOV2022,94.0
POLAND,BALANCE,TOTKERO,NETDELIC,NOV2022,58.579
PORTUGAL,BALANCE,TOTKERO,NETDELIC,NOV2022,113.887
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,NOV2022,4.722
SLOVENIA,BALANCE,TOTKERO,NETDELIC,NOV2022,1.0
SPAIN,BALANCE,TOTKERO,NETDELIC,NOV2022,449.58000000000004
SWEDEN,BALANCE,TOTKERO,NETDELIC,NOV2022,76.762
SWITLAND,BALANCE,TOTKERO,NETDELIC,NOV2022,117.078
TURKEY,BALANCE,TOTKERO,NETDELIC,NOV2022,377.204
UK,BALANCE,TOTKERO,NETDELIC,NOV2022,1007.0
USA,BALANCE,TOTKERO,NETDELIC,NOV2022,6158.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,NOV2023,591.605
AUSTRIA,BALANCE,TOTKERO,NETDELIC,NOV2023,61.619
BELGIUM,BALANCE,TOTKERO,NETDELIC,NOV2023,139.10000000000002
CANADA,BALANCE,TOTKERO,NETDELIC,NOV2023,551.4590000000001
CHILE,BALANCE,TOTKERO,NETDELIC,NOV2023,85.603
CZECH,BALANCE,TOTKERO,NETDELIC,NOV2023,26.0
DENMARK,BALANCE,TOTKERO,NETDELIC,NOV2023,64.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,NOV2023,4.0
FINLAND,BALANCE,TOTKERO,NETDELIC,NOV2023,54.0
FRANCE,BALANCE,TOTKERO,NETDELIC,NOV2023,560.0
GERMANY,BALANCE,TOTKERO,NETDELIC,NOV2023,769.879
GREECE,BALANCE,TOTKERO,NETDELIC,NOV2023,66.649
HUNGARY,BALANCE,TOTKERO,NETDELIC,NOV2023,25.0
ICELAND,BALANCE,TOTKERO,NETDELIC,NOV2023,29.373
IRELAND,BALANCE,TOTKERO,NETDELIC,NOV2023,163.24
ISRAEL,BALANCE,TOTKERO,NETDELIC,NOV2023,83.0
ITALY,BALANCE,TOTKERO,NETDELIC,NOV2023,353.951
JAPAN,BALANCE,TOTKERO,NETDELIC,NOV2023,1819.75
KOREA,BALANCE,TOTKERO,NETDELIC,NOV2023,761.912
LATVIA,BALANCE,TOTKERO,NETDELIC,NOV2023,11.824
LITHUANIA,BALANCE,TOTKERO,NETDELIC,NOV2023,8.2
LUXEMBOU,BALANCE,TOTKERO,NETDELIC,NOV2023,48.947
MEXICO,BALANCE,TOTKERO,NETDELIC,NOV2023,350.0
NETHLAND,BALANCE,TOTKERO,NETDELIC,NOV2023,262.769
NORWAY,BALANCE,TOTKERO,NETDELIC,NOV2023,53.011
NZ,BALANCE,TOTKERO,NETDELIC,NOV2023,116.0
POLAND,BALANCE,TOTKERO,NETDELIC,NOV2023,91.302
PORTUGAL,BALANCE,TOTKERO,NETDELIC,NOV2023,125.842
SLOVAKIA,BALANCE,TOTKERO,NETDELIC,NOV2023,2.599
SLOVENIA,BALANCE,TOTKERO,NETDELIC,NOV2023,1.0
SPAIN,BALANCE,TOTKERO,NETDELIC,NOV2023,518.86
SWEDEN,BALANCE,TOTKERO,NETDELIC,NOV2023,52.923
SWITLAND,BALANCE,TOTKERO,NETDELIC,NOV2023,126.14
TURKEY,BALANCE,TOTKERO,NETDELIC,NOV2023,432.865
UK,BALANCE,TOTKERO,NETDELIC,NOV2023,1199.0
USA,BALANCE,TOTKERO,NETDELIC,NOV2023,5851.0
AUSTRALI,BALANCE,TOTKERO,NETDELIC,Y2D2022,4426.281
AUSTRIA,BALANCE,TOTKERO,NETDELIC,Y2D2022,552.172
BELGIUM,BALANCE,TOTKERO,NETDELIC,Y2D2022,1568.3
CANADA,BALANCE,TOTKERO,NETDELIC,Y2D2022,5564.05
CHILE,BALANCE,TOTKERO,NETDELIC,Y2D2022,840.756
CZECH,BALANCE,TOTKERO,NETDELIC,Y2D2022,259.0
DENMARK,BALANCE,TOTKERO,NETDELIC,Y2D2022,701.0
ESTONIA,BALANCE,TOTKERO,NETDELIC,Y2D2022,50.0
FINLAND,BALANCE,TOTKERO,NETDELIC,Y2D2022,537.0
FRANCE,BALANCE,TOTKERO,NETDELIC,Y2D2022,5147.0
GERMANY,BALANCE,TOTKERO,NETDELIC,Y2D2022,8275.727
GREECE,BALANCE,TOTKERO,NETDELIC,Y2D2022,1423.1979999999999
